name,sku,parent_sku,description,metadata,category_names,tag_names,quantities,list_prices,discount_codes,net_prices,image_url
"""DVD-R BLANK""","""DVD-R BLANK""","""DVD-R BLANK""","""DVD-Rs (recordable) are the latest in the Multi-Media Experience. DVD-Rs are a 4.7GB, single-sided, single-layer DVD-R and allows you to record your own information onto the DVD-R. DVD-R is available in all packaging options. The DVD-R is a universal platform and able to play in the computer and DVD player. Prices vary, so please contact your promotional products Distributor for complete details. NO Minimums. Call your Distributor for pricing.""","{""call for pricing"":""Please call for pricing""}","[""Blank DVD-R""]",,[0],"[""0.0""]",,"[""0.0""]","""https://dl.dropboxusercontent.com/u/8532883/product_pics/cdrkx96.jpg"""
"""DVD Mini DVD-R BLANK""","""DVD Mini DVD-R BLANK""","""DVD Mini DVD-R BLANK""","""The 3\"" Mini Disc can be either a DVD-Recordable (blank) or a DVD (duplicated from the supplied master). It can hold up to 1.4 gigabytes, and is available in a clear vinyl sleeve. Prices vary, so please contact your promotional products distributor for complete details. Minimum 50 units.""","{""call for pricing"":""Please call for pricing""}","[""Blank DVD-R""]",,[0],"[""0.0""]",,"[""0.0""]","""https://dl.dropboxusercontent.com/u/8532883/product_pics/blank_dvd-r_rst_disc_label.jpg"""
"""DVD Blank DVD-R for the Tax Industry""","""DVD Tax Blank DVD-R""","""DVD Tax Blank DVD-R""","""The DVD-R Recordable is a blank 5\"" DVD that is perfect for the TAX INDUSTRY where the Tax Company saves their client's Tax records and information. It can hold up to 4.7 Gigabytes, and is available in all packaging options. Prices vary, so please contact your promotional products distributor for complete details. Minimum 50 units.""","{""call for pricing"":""Please call for pricing""}","[""Blank DVD-R""]",,[0],"[""0.0""]",,"[""0.0""]","""https://dl.dropboxusercontent.com/u/8532883/product_pics/blank_tax_dvd-r.jpg"""
"""DVD Blank DVD-R for the Medical Industry""","""DVD Medical Blank DVD-R""","""DVD Medical Blank DVD-R""","""The DVD-R Recordable is a blank 5\"" DVD that is perfect for the MEDICAL INDUSTRY where the Medical Comapny, Hospital, or Imaging Centre saves the Patient's X-Rays, MRIs,Ultrasounds and information. It can hold up to 4.7 Gigabytes, and is available in all packaging options. Prices vary, so please contact your promotional products distributor for complete details. Minimum 50 units.""","{""call for pricing"":""Please call for pricing""}","[""Blank DVD-R""]",,[0],"[""0.0""]",,"[""0.0""]","""https://dl.dropboxusercontent.com/u/8532883/product_pics/blank_medical_dvd-r.jpg"""
"""DVD Blank DVD-R for the Media Industry""","""DVD Media Blank DVD-R""","""DVD Media Blank DVD-R""","""The DVD-R Recordable is a blank 5\"" DVD that is perfect for the MEDIA INDUSTRY where the Media or Advertising Company saves their company or client's records and information. It can hold up to 4.7 Gigabytes, and is available in all packaging options. Prices vary, so please contact your promotional products distributor for complete details. Minimum 50 units.""","{""call for pricing"":""Please call for pricing""}","[""Blank DVD-R""]",,[0],"[""0.0""]",,"[""0.0""]","""https://dl.dropboxusercontent.com/u/8532883/product_pics/blank_media_dvd-r.jpg"""
"""DVD Blank DVD-R for the Law Industry""","""DVD Lawyer Blank DVD-R""","""DVD Lawyer Blank DVD-R""","""The DVD-R Recordable is a blank 5\"" DVD that is perfect for the LAW INDUSTRY where LAW FIRMS save their client's files, records and information. It can hold up to 4.7 Gigabytes, and is available in all packaging options. Prices vary, so please contact your promotional products distributor for complete details. Minimum 50 units.""","{""call for pricing"":""Please call for pricing""}","[""Blank DVD-R""]",,[0],"[""0.0""]",,"[""0.0""]","""https://dl.dropboxusercontent.com/u/8532883/product_pics/blank_lawyer_dvd-r.jpg"""
"""DVD Blank DVD-R for the Photography Industry""","""DVD Photography Blank DVD-R""","""DVD Photography Blank DVD-R""","""The DVD-R Recordable is a blank 5\"" DVD that is perfect for the PHOTOGRAPHY INDUSTRY where Photography Companies save their Photos for archive and presentation, themes, weddings and events. It can hold up to 4.7 Gigabytes, and is available in all packaging options. Prices vary, so please contact your promotional products distributor for complete details. Minimum 50 units.""","{""call for pricing"":""Please call for pricing""}","[""Blank DVD-R""]",,[0],"[""0.0""]",,"[""0.0""]","""https://dl.dropboxusercontent.com/u/8532883/product_pics/blank_photo_dvd-r.jpg"""
"""Blu-Ray Blank Blu-Ray Disc""","""Blu-Ray Blank BD-R""","""Blu-Ray Blank BD-R""","""The BD-R Recordable is a blank 5\"" Blu-Ray disc that is perfect for holding large amounts of information, where the client can save LARGE FILES in HD Resolution - Films, Presentations, Information and Data. It can hold up to 25 Gigabytes. Prices vary, so please contact your promotional products distributor for complete details. Minimum 50 units.""","{""call for pricing"":""Please call for pricing""}","[""Blank Blu-Ray""]",,[0],"[""0.0""]",,"[""0.0""]","""https://dl.dropboxusercontent.com/u/8532883/product_pics/blank_bd-r.jpg"""
"""Hockey Stick Mini Hockey Stick""","""Hockey Stick Plastic Mini Hockey Stick""","""Hockey Stick Plastic Mini Hockey Stick""","""Our MINI HOCKEY STICKS can be custom designed online by YOU - and professionally printed directly on the sticks! Each Stick can be individually printed with the team player - minimum 1 unit""","{""call for pricing"":""Please call for pricing""}","[""Hockey / Sports""]",,[0],"[""0.0""]",,"[""0.0""]","""https://dl.dropboxusercontent.com/u/8532883/product_pics/mini_hockey_stick.jpg"""
"""Hockey Stick Mini Hockey Stick Goalie""","""Hockey Stick Plastic Mini Hockey Stick Goalie""","""Hockey Stick Plastic Mini Hockey Stick Goalie""","""Our MINI HOCKEY GOALIE STICKS can be custom designed online by YOU - and professionally printed directly on the sticks! Each Stick can be individually printed with the team player - minimum 1 unit""","{""call for pricing"":""Please call for pricing""}","[""Hockey / Sports""]",,[0],"[""0.0""]",,"[""0.0""]","""https://dl.dropboxusercontent.com/u/8532883/product_pics/mini_hockey_stick_goalie.jpg"""
"""Puck Hockey Pucks Official Black""","""Puck Hockey Pucks Official Black""","""Puck Hockey Pucks Official Black""","""Custom Printed Full Colour Official Hockey Pucks (Black) at affordable prices to reflect your team logo, corporate image or event - Each Puck can be designed by YOU and individually printed with team player - minimum 1 unit""","{""call for pricing"":""Please call for pricing""}","[""Hockey / Sports""]",,[0],"[""0.0""]",,"[""0.0""]","""https://dl.dropboxusercontent.com/u/8532883/product_pics/hockey_pucks_black.jpg"""
"""Puck Hockey Pucks Official White & Pink""","""Puck Hockey Pucks Official Wh & Pink""","""Puck Hockey Pucks Official Wh & Pink""","""Custom Printed Full Colour Official Hockey Pucks available in White or Pink at affordable prices to reflect your team logo, corporate image or event - Each Puck can be designed by YOU and individually printed with team player - minimum 1 unit""","{""call for pricing"":""Please call for pricing""}","[""Hockey / Sports""]",,[0],"[""0.0""]",,"[""0.0""]","""https://dl.dropboxusercontent.com/u/8532883/product_pics/hockey_pucks_pink.jpg"""
"""Puck Hockey Puck Container""","""Puck PromoPuck""","""Puck PromoPuck""","""A Container that looks like a hockey puck - with the exact official size - Giving you the authentic look of Hockey...with so much more. With a Full Colour Custom label imprint to reflect your logo or event - minimum 50 units""","{""call for pricing"":""Please call for pricing""}","[""Hockey / Sports""]",,[0],"[""0.0""]",,"[""0.0""]","""https://dl.dropboxusercontent.com/u/8532883/product_pics/promopuck.jpg"""
"""Golf Balls PRO V1 Clearance""","""Golf Balls PRO V1 Clearance""","""Golf Balls PRO V1 Clearance""","""Custom Printed Refinished Titleist PRO V1 Golf Balls - with a full colour logo imprint - packaged 3 Balls in a Clear Sleeve or 1 Dozen Box - Look brand new and tested at HALF the Retail Cost - minimum 6 Dozen""","{""call for pricing"":""Please call for pricing""}","[""Golf / Sports""]",,[0],"[""0.0""]",,"[""0.0""]","""https://dl.dropboxusercontent.com/u/8532883/product_pics/refinished_pro_v1_golf_ball_the_logoed_cd.jpg"""
"""Golf Ball Speaker - Blue-Tooth""","""Golf Ball Speaker - Blue-Tooth""","""Golf Ball Speaker - Blue-Tooth""","""Still to come""","{""call for pricing"":""Please call for pricing""}","[""Golf / Electronics""]",,[0],"[""0.0""]",,"[""0.0""]","""https://dl.dropboxusercontent.com/u/8532883/product_pics/mighty_golf_ball_image_2.jpg"""
"""USB Hockey Stick""","""USB Hockey Stick""","""USB Hockey Stick""","""Full colour Custom USBs shaped like Hockey Sticks Printed Both Sides - All in USB 2.0 Drive - available in 512MB, 1GB, 2GB, 4GB, 8GB & 16GB - Available Blank or Duplicated - Prices Vary, so please contact your promotional products distributor for complete details and pricing - minimum 50 Units""","{""call for pricing"":""Please call for pricing""}","[""Usb""]",,[0],"[""0.0""]",,"[""0.0""]","""https://dl.dropboxusercontent.com/u/8532883/product_pics/usb_hockey_stick.jpg"""
"""USB Hockey Stick Goalie""","""USB Hockey Stick Goalie""","""USB Hockey Stick Goalie""","""Full colour Custom USBs shaped like Goalie Hockey Sticks Printed Both Sides - All in USB 2.0 Drive - available in 512MB, 1GB, 2GB, 4GB, 8GB & 16GB - Available Blank or Duplicated - Prices Vary, so please contact your promotional products distributor for complete details and pricing - minimum 50 Units""","{""call for pricing"":""Please call for pricing""}","[""Usb""]",,[0],"[""0.0""]",,"[""0.0""]","""https://dl.dropboxusercontent.com/u/8532883/product_pics/usb_hockey_stick_goalie.jpg"""
"""USB Credit Card""","""USB Credit Card""","""USB Credit Card""","""Full colour Custom USB Credit Card Printed Both Sides - All in USB 2.0 Drive - available in 1GB, 2GB, 4GB, 8GB & 16GB - Available Blank or Duplicated - Prices Vary, so please contact your promotional products distributor for complete details and pricing - minimum 50 Units""","{""call for pricing"":""Please call for pricing""}","[""Usb""]",,[0],"[""0.0""]",,"[""0.0""]","""https://dl.dropboxusercontent.com/u/8532883/product_pics/usb_credit_card.jpg"""
"""USB Guitar""","""USB Guitar""","""USB Guitar""","""Full colour Custom Printed USBs shaped like Guitars - All in USB 2.0 Drive - available in 1GB, 2GB, 4GB, 8GB & 16GB - Available Blank or Duplicated - Prices Vary, so please contact your promotional products distributor for complete details and pricing - minimum 50 Units""","{""call for pricing"":""Please call for pricing""}","[""Usb""]",,[0],"[""0.0""]",,"[""0.0""]","""https://dl.dropboxusercontent.com/u/8532883/product_pics/usb_guitar.jpg"""
"""USB Sport Balls""","""Sport Ball USBs""","""Sport Ball USBs""","""Full colour Custom Printed USBs shaped like Sport Balls, Soccer, Golf, Baseball & Basketball - All in USB 2.0 Drive - available in 1GB, 2GB, 4GB, 8GB & 16GB - Available Blank or Duplicated - Prices Vary, so please contact your promotional products distributor for complete details and pricing - m""","{""call for pricing"":""Please call for pricing""}","[""Usb""]",,[0],[0],,[0],"""https://dl.dropboxusercontent.com/u/8532883/product_pics/"""
"""USB Soccer Ball""","""Soccer Ball USBs""","""Soccer Ball USBs""","""Full colour Custom Printed USBs shaped like Soccer Balls, also available for Golf, Baseball & Basketball - All in USB 2.0 Drive - available in 1GB, 2GB, 4GB, 8GB & 16GB - Available Blank or Duplicated - Prices Vary, so please contact your promotional products distrib""","{""call for pricing"":""Please call for pricing""}","[""Usb""]",,[0],[0],,[0],"""https://dl.dropboxusercontent.com/u/8532883/product_pics/"""
"""USB Golf Club""","""Golf Club USB""","""Golf Club USB""","""Full colour Custom Printed USBs shaped like Golf Club - All in USB 2.0 Drive - available in 1GB, 2GB, 4GB, 8GB & 16GB - Available Blank or Duplicated - Prices Vary, so please contact your promotional prod""","{""call for pricing"":""Please call for pricing""}","[""Usb""]",,[0],[0],,[0],"""https://dl.dropboxusercontent.com/u/8532883/product_pics/"""
"""Christmas DVD in Greeting Card""","""DVD Christmas Fireplace""","""DVD Christmas Fireplace""","""Add A Warm Christmas Atmosphere ANYWHERE: On your TV, on your Tablet...Even on your Cell phone Enjoy over 1 Hour of Holiday    Music to the Fireplace Sights and Sounds – All On A Custom Hi-Def DVD<br/>...In a Custom Greeting Card<br/>""","{""call for pricing"":""Please call for pricing""}","[""Christmas DVD""]",,[0],[0],,[0],"""https://dl.dropboxusercontent.com/u/8532883/product_pics/Fireplace Greeting Card image"""
"""Christmas DVD in DVD Case""","""DVD Christmas Fireplace""","""DVD Christmas Fireplace""","""Add A Warm Christmas Atmosphere ANYWHERE: On your TV, on your Tablet...Even on your Cell phone Enjoy over 1 Hour of Holiday    Music to the Fireplace Sights and Sounds – All On A Custom Hi-Def DVD""","{""call for pricing"":""Please call for pricing""}","[""Christmas DVD""]",,[0],[0],,[0],"""https://dl.dropboxusercontent.com/u/8532883/product_pics/Fireplace DVD Case"""
"""Christmas DVD in Greeting Card""","""DVD Children's Christmas""","""DVD Children's Christmas""","""11 Sing-a-Long Christmas Songs Customized with your Full Color logo on the DVD, and in a Full Color Custom Greeting Card""","{""call for pricing"":""Please call for pricing""}","[""Christmas DVD""]",,[0],[0],,[0],"""https://dl.dropboxusercontent.com/u/8532883/product_pics/Children's Christmas DVD Greeting Card"""
"""CD Big Band Music Traditional Package""","""CD Big Band Music CD-1""","""CD Big Band Music CD-1""","""Set up: 40 (E)<br/><br/>Have your 1-4 colour logo imprinted directly onto our signature stock design CDs or Customize your own pacakge at NO EXTRA COST. Inserted in a traditional CD package including: jewel case, front jacket and back tray. Shrink wrapping included. Add Royalty Fee. See and Hear Music on our website at www.thelogoedcd.com""","{""setup charge"":""$40 (E).""}","[""Music CD""]",,"[50,100,300,500,1000,2500]","[""5.99"",""5.49"",""4.99"",""4.75"",""4.5"",""3.99""]",,"[""2.7"",""2.7"",""2.85"",""2.85"",""2.85"",""2.994""]","""https://dl.dropboxusercontent.com/u/8532883/product_pics/big_band_trad.jpg"""
