name,sku,parent_sku,description,metadata,category_names,tag_names,quantities,list_prices,discount_codes,net_prices,image_url
"""New Balance® Minimus 20\"" Duffel""","""1906-52-Purple""","""1906-52-Blue""","""Make Excellent Happen with the New Balance® Minimus 20\"" duffel. Made of high quality and super-lightweight nylon, this duffel is truly inspired by sport. Large main compartment makes it easy to pack it full while additional interior pocket makes it easy to separate your clothes. Zippered side pockets allow you to store whatever else you need. Front zippered pocket keeps items such as your iPhone or any other smartphone and keys secure. Padded adjustable and removable shoulder strap. New Balance® reflective branding, zipper pulls, and lining complete the details. PVC free.""","{""material"":""Nylon"",""size"":""13.25\"" H x 20\"" W x 10\"" L"",""packaging"":""Bulk"",""color"":""Purple""}","[""Duffels""]",,"[12,50,100,150,200]","[""88.8"",""85.28"",""81.75"",""78.23"",""70.47""]",,"[42.282,42.282,42.282,42.282,42.282]","""http://media.pcna.com/ms/?/leeds/large/1906-52PP_D/en"""
"""New Balance® Minimus 26\"" Duffel""","""1906-53-Gray""","""1906-53-Gray""","""Make Excellent Happen with the New Balance® Minimus 26\"" duffel. Made of high quality and super-lightweight nylon, this duffel is truly inspired by sport. Large main compartment makes it easy to pack it full while additional interior pocket makes it easy to separate your clothes. Zippered side pockets, including one that serves as a long shoe pocket, allow you to store whatever else you need. Front zippered pocket keeps items such as your smartphone or keys secure. Padded adjustable and removable shoulder strap. New Balance® reflective branding, zipper pulls, and lining complete the details. PVC free.""","{""material"":""Nylon"",""size"":""12.25\"" H x 26\"" W x 11.63\"" L"",""packaging"":""Bulk"",""color"":""Gray""}","[""Duffels""]",,"[12,50,100,150,200]","[""107.18"",""102.92"",""98.67"",""94.4"",""85.05""]",,"[51.029999999999994,51.029999999999994,51.029999999999994,51.029999999999994,51.029999999999994]","""http://media.pcna.com/ms/?/leeds/large/1906-53GY_D/en"""
"""New Balance® Handheld Sport Bottle 12oz""","""1906-55-Gray""","""1906-55-Gray""","""Make Excellent Happen with the New Balance® Handheld Sport Bottle. Great for all runners and races, from 5Ks to marathons. Squeezable bottle contours to your hand's natural curves. Removable sling attaches to bottle. Adjustable hook and loop strap secures to your hand for a non-slip grip. Pocket on sling has reflective elements and provides storage for keys or ear buds. Designed for both left handed and right handed users. BPA free. Exclusive Leed's design. 12oz.""","{""material"":""Polypropylene"",""size"":""6.37\"" H x 2.7\"" D x 12 oz."",""packaging"":""Individual polybag"",""color"":""Gray""}","[""Drinkware""]",,"[36,100,150,250,400]","[""18.15"",""17.45"",""16.72"",""16"",""14.42""]",,"[8.652,8.652,8.652,8.652,8.652]","""http://media.pcna.com/ms/?/leeds/large/1906-55GY_D-1/en"""
"""New Balance® Core Sport Bottle 26oz""","""1906-56-Blue""","""1906-56-Blue""","""Make Excellent Happen with the New Balance® Core Sport Bottle. Classic squeeze bottle has screw off lid and push-button spout for drinking. Removable ring attaches to neck with loop for carrying. BPA free. Exclusive Leed's design. 26oz.""","{""material"":""Polypropylene"",""size"":""9.5\"" H x 2.77\"" D x 26 oz."",""packaging"":""Individual polybag"",""color"":""Blue""}","[""Drinkware""]",,"[48,150,300,450,600]","[""9.08"",""8.72"",""8.35"",""8"",""7.2""]",,"[4.32,4.32,4.32,4.32,4.32]","""http://media.pcna.com/ms/?/leeds/large/1906-56BL_D/en"""
"""New Balance® Core Sport Bottle 26oz""","""1906-56-Gray""","""1906-56-Blue""","""Make Excellent Happen with the New Balance® Core Sport Bottle. Classic squeeze bottle has screw off lid and push-button spout for drinking. Removable ring attaches to neck with loop for carrying. BPA free. Exclusive Leed's design. 26oz.""","{""material"":""Polypropylene"",""size"":""9.5\"" H x 2.77\"" D x 26 oz."",""packaging"":""Individual polybag"",""color"":""Gray""}","[""Drinkware""]",,"[48,150,300,450,600]","[""9.08"",""8.72"",""8.35"",""8"",""7.2""]",,"[4.32,4.32,4.32,4.32,4.32]","""http://media.pcna.com/ms/?/leeds/large/1906-56GY_D/en"""
"""New Balance® Core Sport Bottle 26oz""","""1906-56-Red""","""1906-56-Blue""","""Make Excellent Happen with the New Balance® Core Sport Bottle. Classic squeeze bottle has screw off lid and push-button spout for drinking. Removable ring attaches to neck with loop for carrying. BPA free. Exclusive Leed's design. 26oz.""","{""material"":""Polypropylene"",""size"":""9.5\"" H x 2.77\"" D x 26 oz."",""packaging"":""Individual polybag"",""color"":""Red""}","[""Drinkware""]",,"[48,150,300,450,600]","[""9.08"",""8.72"",""8.35"",""8"",""7.2""]",,"[4.32,4.32,4.32,4.32,4.32]","""http://media.pcna.com/ms/?/leeds/large/1906-56RD_D/en"""
"""New Balance® 574 Classic Compu-Backpack""","""1906-60-Navy""","""1906-60-Navy""","""Icons never go out of style. The 574 collection fuses classic styling with modern needs. This computer backpack fits up to a 16\"" laptop along with your iPad or tablet with its multi-compartment design.  Rear tablet pocket gives you quick access without having to unzip the main compartment. Additional large zippered compartment fits all of your folders, binders, or clothes.  Two pop-out pockets on the front, including the bottom flap with magnetic closure, fit your accessories like cords, pens, flash drives, and iPhone or any other smartphone. One side zippered pocket and one side slash pocket to give you additional packing options. Adjustable padded backpack straps along with the 18oz cotton construction make this the most comfortable bag you will ever own. New Balance® branding, custom lining, and heavy-duty zippers complete the details. PVC free.""","{""material"":""18 oz. Cotton Canvas"",""size"":""17.25\"" H x 11.75\"" W x 6.75\"" L"",""packaging"":""Bulk"",""color"":""Navy""}","[""Backpacks""]",,"[6,20,40,60,100]","[""123.95"",""119.03"",""114.12"",""109.2"",""98.38""]",,"[59.02799999999999,59.02799999999999,59.02799999999999,59.02799999999999,59.02799999999999]","""http://media.pcna.com/ms/?/leeds/large/1906-60NY_D-1/en"""
"""New Balance® 574 Classic Compu-Messenger""","""1906-61-Navy""","""1906-61-Navy""","""Icons never go out of style. The 574 collection fuses classic styling with modern needs.  This computer messenger fits up to a 15\"" laptop along with your iPad or tablet in the quick access pocket on the rear of the bag. Gives you accessibility to your tech without having to go into the main compartment. Large zippered compartment fits all of your folders and books while the organizer under the flap with magnetic closure fits your accessories like cords, pens, flash drives, iPhone or any other smartphone and whatever else you need to keep secure. Additional zippered pocket on the flap for quick access. One side with a slash pocket for your water bottle. Adjustable shoulder strap along with the 18oz cotton construction finish off the casual look. New Balance® branding, custom lining and heavy-duty zippers complete the details. PVC free.""","{""material"":""18 oz. Cotton Canvas"",""size"":""11.5\"" H x 16.25\"" W x 4.75\"" L"",""packaging"":""Bulk"",""color"":""Navy""}","[""Business Cases""]",,"[12,50,100,150,200]","[""105.68"",""101.5"",""97.28"",""93.1"",""83.88""]",,"[50.327999999999996,50.327999999999996,50.327999999999996,50.327999999999996,50.327999999999996]","""http://media.pcna.com/ms/?/leeds/large/1906-61NY_D-1/en"""
"""New Balance® 574 Classic Duffel""","""1906-62-Navy""","""1906-62-Navy""","""Icons never go out of style. The 574 collection fuses classic styling with modern needs. This retro looking duffel features a large zippered compartment in addition to the side shoe pocket and accessory pocket. Zippered front pocket to keep your accessories secure. Heavy duty webbing handle on the end makes it easier to carry. Adjustable shoulder strap along with the 20oz cotton construction finish off the casual look. New Balance® branding, lining, and heavy-duty zippers complete the details. PVC free.""","{""material"":""18 oz. Cotton Canvas"",""size"":""10.25\"" H x 20.5\"" W x 10.25\"" L"",""packaging"":""Bulk"",""color"":""Navy""}","[""Duffels""]",,"[12,50,100,150,200]","[""77.73"",""74.63"",""71.55"",""68.47"",""61.68""]",,"[37.007999999999996,37.007999999999996,37.007999999999996,37.007999999999996,37.007999999999996]","""http://media.pcna.com/ms/?/leeds/large/1906-62NY_D-1/en"""
"""New Balance® Wireless 574 Pump Headphones""","""1906-66-Black""","""1906-66-Black""","""Icons never go out of style. The 574 collection fuses classic styling with modern needs. These wireless headphones deliver crisp and clear sound  in style. With complete music control on the earpiece, once you connect you can control the music and take calls without touching your tablet or smartphone. The added padding on the ear piece make these headphones hard to take off. The built in lithium battery allows you to continuously play music for up to 10 hours. Wireless working range is 10 meters (33 feet). PVC Free.""","{""material"":""Metal Alloy"",""size"":""7\"" H x 5.1\"" W x 2.5\"" L"",""packaging"":""2-piece premium gift box"",""color"":""Black""}","[""Technology""]",,"[6,20,40,60,100]","[""135.17"",""129.8"",""124.45"",""119.08"",""107.28""]",,"[64.368,64.368,64.368,64.368,64.368]","""http://media.pcna.com/ms/?/leeds/large/1906-66BK_D-1/en"""
"""New Balance® Wireless 574 Pump Headphones""","""1906-66-Gray""","""1906-66-Black""","""Icons never go out of style. The 574 collection fuses classic styling with modern needs. These wireless headphones deliver crisp and clear sound  in style. With complete music control on the earpiece, once you connect you can control the music and take calls without touching your tablet or smartphone. The added padding on the ear piece make these headphones hard to take off. The built in lithium battery allows you to continuously play music for up to 10 hours. Wireless working range is 10 meters (33 feet). PVC Free.""","{""material"":""Metal Alloy"",""size"":""7\"" H x 5.1\"" W x 2.5\"" L"",""packaging"":""2-piece premium gift box"",""color"":""Gray""}","[""Technology""]",,"[6,20,40,60,100]","[""135.17"",""129.8"",""124.45"",""119.08"",""107.28""]",,"[64.368,64.368,64.368,64.368,64.368]",
"""Safety Works Leather Palm Glove Rubber Safety Cuff""","""1914-01-Blue""","""1914-01-Blue""","""Gunn pattern gloves with premium, select shoulder leather for added durability feature added wrist protection from 2.5\"" rubberized safety cuff made from blue fabric with attractive red accent striping.  Large standard size only.""","{""material"":""Leather"",""size"":""10\"" H x 5.25\"" W"",""packaging"":""Bulk"",""color"":""Blue""}","[""Safety & Auto""]",,"[72,150,300,450,600]","[""15.25"",""14.65"",""14.03"",""13.43"",""12.1""]",,"[7.26,7.26,7.26,7.26,7.26]","""http://media.pcna.com/ms/?/leeds/large/1914-01BL_D-1/en"""
"""Safety Works Double Palm Leather Gloves White Cuff""","""1914-02-White""","""1914-02-White""","""High quality shoulder leather gloves with double leather in the palm area for extended wear.  White fabric safety cuff offers a large imprintable area, while adding wrist protection. Large standard size only.""","{""material"":""Cotton Canvas"",""size"":""10\"" H x 5.25\"" W"",""packaging"":""Bulk"",""color"":""White""}","[""Safety & Auto""]",,"[48,150,300,450,600]","[""16.87"",""16.2"",""15.53"",""14.85"",""13.38""]",,"[8.028,8.028,8.028,8.028,8.028]","""http://media.pcna.com/ms/?/leeds/large/1914-02WH_D-1/en"""
"""Safety Works Split Cow Leather Drivers Gloves""","""1914-03-Beige""","""1914-03-Beige""","""Comfortable, durable split cow leather drivers gloves with straight thumb. Shirred elastic wrists help keep dirt and debris out of gloves.  Large standard size only.""","{""material"":""Leather"",""size"":""10\"" H x 5.25\"" W"",""packaging"":""Bulk"",""color"":""Beige""}","[""Safety & Auto""]",,"[24,100,150,250,400]","[""24.8"",""23.8"",""22.83"",""21.85"",""19.68""]",,"[11.808,11.808,11.808,11.808,11.808]","""http://media.pcna.com/ms/?/leeds/large/1914-03BG_D-1/en"""
"""Safety Works Mossy Oak® Multi-Purpose Camo Gloves""","""1914-04-Camouflage""","""1914-04-Camouflage""","""Mossy Oak® gloves feature this fabric imprinted with this popular licensed camouflage pattern.  Hook and loop gusseted wrist closures offer a custom secure fit, while the reinforced thumbs and high tech comfortable synthetic leather palms provide added durability.  Large standard size only.""","{""material"":""Cotton Twill"",""size"":""9.5\"" H x 3.75\"" W"",""packaging"":""Bulk"",""color"":""Camouflage""}","[""Safety & Auto""]",,"[24,100,150,250,400]","[""32.03"",""30.77"",""29.5"",""28.22"",""25.43""]",,"[15.258,15.258,15.258,15.258,15.258]","""http://media.pcna.com/ms/?/leeds/large/1914-04CF_D-1/en"""
"""Safety Works Hi-Viz Lime Green Class 2 Safety Vest""","""1914-05-Lime""","""1914-05-Lime""","""ANSI-compliant Class 2 high visibility lime green safety vest ideal for construction workers, survey crews and much more. Equipped with two outside pockets and one inside pocket for easy storage. 2\"" silver reflective material. Standard XL with easy fit hook and loop front closure.""","{""material"":""Polyester"",""size"":""25\"" H x 27\"" W"",""packaging"":""Bulk"",""color"":""Lime""}","[""Safety & Auto""]",,"[24,100,150,250,400]","[""38.92"",""37.4"",""35.85"",""34.3"",""30.9""]",,"[18.54,18.54,18.54,18.54,18.54]","""http://media.pcna.com/ms/?/leeds/large/1914-05LM_D-1/en"""
"""Safety Works Yukon Over-the-Glasses Safety Glasses""","""1914-07-Clear""","""1914-07-Clear""","""Clear over-the-glasses safety glasses are ideal for visitors, workers with Rx glasses, or general purpose use. Vented sides provide added comfort. Provide 99.9% UV protection and meet the general and impact protection requirements of ANSI Z87.1-2010.""","{""material"":""ABS Plastic"",""size"":""2.5\"" H x 7.75\"" W"",""packaging"":""Bulk"",""color"":""Clear""}","[""Safety & Auto""]",,"[96,150,200,450,600]","[""5.58"",""5.37"",""5.15"",""4.92"",""4.43""]",,"[2.658,2.658,2.658,2.658,2.658]","""http://media.pcna.com/ms/?/leeds/large/1914-07CL_D-2/en"""
"""Safety Works DallasBlue® Mirrored Safety Glasses""","""1914-09-Blue""","""1914-09-Blue""","""Dallas Rich Blue Mirror lenses  with metallic blufe frame and rubber temples.  Provide 99.9% UV protection and meet the general and impact protection requirements of ANSI Z87.1-2010.""","{""material"":""ABS Plastic"",""size"":""1.75\"" H x 7.75\"" W"",""packaging"":""Bulk"",""color"":""Blue""}","[""Safety & Auto""]",,"[48,150,300,450,600]","[""25.55"",""24.53"",""23.52"",""22.52"",""20.28""]",,"[12.168000000000001,12.168000000000001,12.168000000000001,12.168000000000001,12.168000000000001]","""http://media.pcna.com/ms/?/leeds/large/1914-09BL_D-2/en"""
"""Ambassador Pocket Bound JournalBook™""","""1921-07-Black""","""1921-07-Black""","""Built-in elastic closure. Ribbon page marker. Expandable accordion pocket. Includes 80 sheets of lined paper. Please note: When laser engraving this item, the color of the imprint may vary.""","{""material"":""UltraHyde"",""size"":""5.125\"" H x 3.5\"" W x .5\"" L"",""packaging"":""Individual polybag"",""color"":""Black""}","[""Journalbooks""]",,"[144,250,400,600,1000]","[""6.85"",""6.57"",""6.3"",""6.03"",""5.43""]",,"[3.2579999999999996,3.2579999999999996,3.2579999999999996,3.2579999999999996,3.2579999999999996]","""http://media.pcna.com/ms/?/leeds/large/1921-07BK_D/en"""
"""Ambassador Pocket Bound JournalBook™""","""1921-07-Navy""","""1921-07-Black""","""Built-in elastic closure. Ribbon page marker. Expandable accordion pocket. Includes 80 sheets of lined paper. Please note: When laser engraving this item, the color of the imprint may vary.""","{""material"":""UltraHyde"",""size"":""5.125\"" H x 3.5\"" W x .5\"" L"",""packaging"":""Individual polybag"",""color"":""Navy""}","[""Journalbooks""]",,"[144,250,400,600,1000]","[""6.85"",""6.57"",""6.3"",""6.03"",""5.43""]",,"[3.2579999999999996,3.2579999999999996,3.2579999999999996,3.2579999999999996,3.2579999999999996]","""http://media.pcna.com/ms/?/leeds/large/1921-07NY_D-1/en"""
"""Ambassador Bound JournalBook™""","""1921-09-Black""","""1921-09-Black""","""Built-in elastic closure. Ribbon page marker. Expandable accordion pocket. Includes 80 sheets of lined paper. Please note: When laser engraving this item, the color of the imprint may vary.""","{""material"":""UltraHyde"",""size"":""8.375\"" H x 5.5\"" W x .5\"" L"",""packaging"":""Individual polybag"",""color"":""Black""}","[""Journalbooks""]",,"[96,150,300,450,600]","[""8.55"",""8.2"",""7.87"",""7.53"",""6.78""]",,"[4.068,4.068,4.068,4.068,4.068]","""http://media.pcna.com/ms/?/leeds/large/1921-09BK_D/en"""
"""Ambassador Bound JournalBook™""","""1921-09-Blue""","""1921-09-Black""","""Built-in elastic closure. Ribbon page marker. Expandable accordion pocket. Includes 80 sheets of lined paper. Please note: When laser engraving this item, the color of the imprint may vary.""","{""material"":""UltraHyde"",""size"":""8.375\"" H x 5.5\"" W x .5\"" L"",""packaging"":""Individual polybag"",""color"":""Blue""}","[""Journalbooks""]",,"[96,150,300,450,600]","[""8.55"",""8.2"",""7.87"",""7.53"",""6.78""]",,"[4.068,4.068,4.068,4.068,4.068]","""http://media.pcna.com/ms/?/leeds/large/1921-09BL_D/en"""
"""Ambassador Bound JournalBook™""","""1921-09-Brown""","""1921-09-Black""","""Built-in elastic closure. Ribbon page marker. Expandable accordion pocket. Includes 80 sheets of lined paper. Please note: When laser engraving this item, the color of the imprint may vary.""","{""material"":""UltraHyde"",""size"":""8.375\"" H x 5.5\"" W x .5\"" L"",""packaging"":""Individual polybag"",""color"":""Brown""}","[""Journalbooks""]",,"[96,150,300,450,600]","[""8.55"",""8.2"",""7.87"",""7.53"",""6.78""]",,"[4.068,4.068,4.068,4.068,4.068]","""http://media.pcna.com/ms/?/leeds/large/1921-09BR_D/en"""
"""Ambassador Bound JournalBook™""","""1921-09-Lime""","""1921-09-Black""","""Built-in elastic closure. Ribbon page marker. Expandable accordion pocket. Includes 80 sheets of lined paper. Please note: When laser engraving this item, the color of the imprint may vary.""","{""material"":""UltraHyde"",""size"":""8.375\"" H x 5.5\"" W x .5\"" L"",""packaging"":""Individual polybag"",""color"":""Lime""}","[""Journalbooks""]",,"[96,150,300,450,600]","[""8.55"",""8.2"",""7.87"",""7.53"",""6.78""]",,"[4.068,4.068,4.068,4.068,4.068]","""http://media.pcna.com/ms/?/leeds/large/1921-09LM_D-1/en"""
"""Ambassador Bound JournalBook™""","""1921-09-Navy""","""1921-09-Black""","""Built-in elastic closure. Ribbon page marker. Expandable accordion pocket. Includes 80 sheets of lined paper. Please note: When laser engraving this item, the color of the imprint may vary.""","{""material"":""UltraHyde"",""size"":""8.375\"" H x 5.5\"" W x .5\"" L"",""packaging"":""Individual polybag"",""color"":""Navy""}","[""Journalbooks""]",,"[96,150,300,450,600]","[""8.55"",""8.2"",""7.87"",""7.53"",""6.78""]",,"[4.068,4.068,4.068,4.068,4.068]","""http://media.pcna.com/ms/?/leeds/large/1921-09NY_D-1/en"""
"""Ambassador Bound JournalBook™""","""1921-09-Orange""","""1921-09-Black""","""Built-in elastic closure. Ribbon page marker. Expandable accordion pocket. Includes 80 sheets of lined paper. Please note: When laser engraving this item, the color of the imprint may vary.""","{""material"":""UltraHyde"",""size"":""8.375\"" H x 5.5\"" W x .5\"" L"",""packaging"":""Individual polybag"",""color"":""Orange""}","[""Journalbooks""]",,"[96,150,300,450,600]","[""8.55"",""8.2"",""7.87"",""7.53"",""6.78""]",,"[4.068,4.068,4.068,4.068,4.068]","""http://media.pcna.com/ms/?/leeds/large/1921-09OR_D/en"""
"""Ambassador Bound JournalBook™""","""1921-09-Purple""","""1921-09-Black""","""Built-in elastic closure. Ribbon page marker. Expandable accordion pocket. Includes 80 sheets of lined paper. Please note: When laser engraving this item, the color of the imprint may vary.""","{""material"":""UltraHyde"",""size"":""8.375\"" H x 5.5\"" W x .5\"" L"",""packaging"":""Individual polybag"",""color"":""Purple""}","[""Journalbooks""]",,"[96,150,300,450,600]","[""8.55"",""8.2"",""7.87"",""7.53"",""6.78""]",,"[4.068,4.068,4.068,4.068,4.068]","""http://media.pcna.com/ms/?/leeds/large/1921-09PP_D/en"""
"""Ambassador Bound JournalBook™""","""1921-09-Red""","""1921-09-Black""","""Built-in elastic closure. Ribbon page marker. Expandable accordion pocket. Includes 80 sheets of lined paper. Please note: When laser engraving this item, the color of the imprint may vary.""","{""material"":""UltraHyde"",""size"":""8.375\"" H x 5.5\"" W x .5\"" L"",""packaging"":""Individual polybag"",""color"":""Red""}","[""Journalbooks""]",,"[96,150,300,450,600]","[""8.55"",""8.2"",""7.87"",""7.53"",""6.78""]",,"[4.068,4.068,4.068,4.068,4.068]","""http://media.pcna.com/ms/?/leeds/large/1921-09RD_D/en"""
"""Ambassador Bound JournalBook™""","""1921-09-Silver""","""1921-09-Black""","""Built-in elastic closure. Ribbon page marker. Expandable accordion pocket. Includes 80 sheets of lined paper. Please note: When laser engraving this item, the color of the imprint may vary.""","{""material"":""UltraHyde"",""size"":""8.375\"" H x 5.5\"" W x .5\"" L"",""packaging"":""Individual polybag"",""color"":""Silver""}","[""Journalbooks""]",,"[96,150,300,450,600]","[""8.55"",""8.2"",""7.87"",""7.53"",""6.78""]",,"[4.068,4.068,4.068,4.068,4.068]","""http://media.pcna.com/ms/?/leeds/large/1921-09SL_D/en"""
"""Ambassador Bound JournalBook™""","""1921-09-Turquoise""","""1921-09-Black""","""Built-in elastic closure. Ribbon page marker. Expandable accordion pocket. Includes 80 sheets of lined paper. Please note: When laser engraving this item, the color of the imprint may vary.""","{""material"":""UltraHyde"",""size"":""8.375\"" H x 5.5\"" W x .5\"" L"",""packaging"":""Individual polybag"",""color"":""Turquoise""}","[""Journalbooks""]",,"[96,150,300,450,600]","[""8.55"",""8.2"",""7.87"",""7.53"",""6.78""]",,"[4.068,4.068,4.068,4.068,4.068]","""http://media.pcna.com/ms/?/leeds/large/1921-09TQ_D/en"""
"""Ambassador Bound JournalBook™""","""1921-09-White""","""1921-09-Black""","""Built-in elastic closure. Ribbon page marker. Expandable accordion pocket. Includes 80 sheets of lined paper. Please note: When laser engraving this item, the color of the imprint may vary.""","{""material"":""UltraHyde"",""size"":""8.375\"" H x 5.5\"" W x .5\"" L"",""packaging"":""Individual polybag"",""color"":""White""}","[""Journalbooks""]",,"[96,150,300,450,600]","[""8.55"",""8.2"",""7.87"",""7.53"",""6.78""]",,"[4.068,4.068,4.068,4.068,4.068]","""http://media.pcna.com/ms/?/leeds/large/1921-09WH_D-1/en"""
"""Ambassador Large Bound JournalBook™""","""1921-10-Black""","""1921-10-Black""","""Built in elastic closure. Ribbon page marker. Expandable accordion pocket. Includes 80 sheets of lined paper. Please note: When laser engraving this item, the color of the imprint may vary.""","{""material"":""UltraHyde"",""size"":""11.75\"" H x 8.5\"" W x .42\"" L"",""packaging"":null,""color"":""Black""}","[""Journalbooks""]",,"[72,150,300,450,600]","[""14.58"",""14.02"",""13.43"",""12.83"",""11.57""]",,"[6.942,6.942,6.942,6.942,6.942]","""http://media.pcna.com/ms/?/leeds/large/1921-10BK_D/en"""
"""Ambassador Large Bound JournalBook™""","""1921-10-Navy""","""1921-10-Black""","""Built in elastic closure. Ribbon page marker. Expandable accordion pocket. Includes 80 sheets of lined paper. Please note: When laser engraving this item, the color of the imprint may vary.""","{""material"":""UltraHyde"",""size"":""11.75\"" H x 8.5\"" W x .42\"" L"",""packaging"":null,""color"":""Navy""}","[""Journalbooks""]",,"[72,150,300,450,600]","[""14.58"",""14.02"",""13.43"",""12.83"",""11.57""]",,"[6.942,6.942,6.942,6.942,6.942]","""http://media.pcna.com/ms/?/leeds/large/1921-10NY_D/en"""
"""Recycled Ambassador Bound JournalBook™""","""1921-12-Natural""","""1921-12-Natural""","""Recycled paper cover. Built-in elastic closure. Ribbon page marker. Expandable accordion pocket. Includes 80 sheets of lined paper.""","{""material"":""Recycled Cardboard"",""size"":""8.5\"" H x 5.5\"" W x .5\"" L"",""packaging"":""Bulk"",""color"":""Natural""}","[""Journalbooks""]",,"[96,150,300,450,600]","[""8.55"",""8.2"",""7.87"",""7.53"",""6.78""]",,"[4.068,4.068,4.068,4.068,4.068]","""http://media.pcna.com/ms/?/leeds/large/1921-12NT_D-1/en"""
"""Ambassador Graphic Wrap Bound JournalBook™""","""1921-13-Black""","""1921-13-Black""","""Elevate your brand with this full color, custom journal. Hardcover bound journal with built in elastic closure. Ribbon page marker. Expandable accordion back packet. 80 sheets of cream lined paper. Customizable full cover graphic wrap band and blind deboss included in pricing.""","{""material"":""UltraHyde"",""size"":""8.38\"" H x 5.5\"" W"",""packaging"":""Individual polybag"",""color"":""Black""}","[""Journalbooks""]",,"[96,150,300,450,600]","[""9.73"",""9.33"",""8.95"",""8.55"",""7.92""]",,"[4.752,4.752,4.752,4.752,4.752]","""http://media.pcna.com/ms/?/leeds/large/1921-13BK_D/en"""
"""Ambassador Graphic Wrap Bound JournalBook™""","""1921-13-Brown""","""1921-13-Black""","""Elevate your brand with this full color, custom journal. Hardcover bound journal with built in elastic closure. Ribbon page marker. Expandable accordion back packet. 80 sheets of cream lined paper. Customizable full cover graphic wrap band and blind deboss included in pricing.""","{""material"":""UltraHyde"",""size"":""8.38\"" H x 5.5\"" W"",""packaging"":""Individual polybag"",""color"":""Brown""}","[""Journalbooks""]",,"[96,150,300,450,600]","[""9.73"",""9.33"",""8.95"",""8.55"",""7.92""]",,"[4.752,4.752,4.752,4.752,4.752]","""http://media.pcna.com/ms/?/leeds/large/1921-13BR_D/en"""
"""Ambassador Graphic Wrap Bound JournalBook™""","""1921-13-Lime""","""1921-13-Black""","""Elevate your brand with this full color, custom journal. Hardcover bound journal with built in elastic closure. Ribbon page marker. Expandable accordion back packet. 80 sheets of cream lined paper. Customizable full cover graphic wrap band and blind deboss included in pricing.""","{""material"":""UltraHyde"",""size"":""8.38\"" H x 5.5\"" W"",""packaging"":""Individual polybag"",""color"":""Lime""}","[""Journalbooks""]",,"[96,150,300,450,600]","[""9.73"",""9.33"",""8.95"",""8.55"",""7.92""]",,"[4.752,4.752,4.752,4.752,4.752]","""http://media.pcna.com/ms/?/leeds/large/1921-13LM_D/en"""
"""Ambassador Graphic Wrap Bound JournalBook™""","""1921-13-Navy""","""1921-13-Black""","""Elevate your brand with this full color, custom journal. Hardcover bound journal with built in elastic closure. Ribbon page marker. Expandable accordion back packet. 80 sheets of cream lined paper. Customizable full cover graphic wrap band and blind deboss included in pricing.""","{""material"":""UltraHyde"",""size"":""8.38\"" H x 5.5\"" W"",""packaging"":""Individual polybag"",""color"":""Navy""}","[""Journalbooks""]",,"[96,150,300,450,600]","[""9.73"",""9.33"",""8.95"",""8.55"",""7.92""]",,"[4.752,4.752,4.752,4.752,4.752]","""http://media.pcna.com/ms/?/leeds/large/1921-13NY_D/en"""
"""Ambassador Graphic Wrap Bound JournalBook™""","""1921-13-Red""","""1921-13-Black""","""Elevate your brand with this full color, custom journal. Hardcover bound journal with built in elastic closure. Ribbon page marker. Expandable accordion back packet. 80 sheets of cream lined paper. Customizable full cover graphic wrap band and blind deboss included in pricing.""","{""material"":""UltraHyde"",""size"":""8.38\"" H x 5.5\"" W"",""packaging"":""Individual polybag"",""color"":""Red""}","[""Journalbooks""]",,"[96,150,300,450,600]","[""9.73"",""9.33"",""8.95"",""8.55"",""7.92""]",,"[4.752,4.752,4.752,4.752,4.752]","""http://media.pcna.com/ms/?/leeds/large/1921-13RD_D/en"""
"""Ambassador Graphic Wrap Bound JournalBook™""","""1921-13-Silver""","""1921-13-Black""","""Elevate your brand with this full color, custom journal. Hardcover bound journal with built in elastic closure. Ribbon page marker. Expandable accordion back packet. 80 sheets of cream lined paper. Customizable full cover graphic wrap band and blind deboss included in pricing.""","{""material"":""UltraHyde"",""size"":""8.38\"" H x 5.5\"" W"",""packaging"":""Individual polybag"",""color"":""Silver""}","[""Journalbooks""]",,"[96,150,300,450,600]","[""9.73"",""9.33"",""8.95"",""8.55"",""7.92""]",,"[4.752,4.752,4.752,4.752,4.752]","""http://media.pcna.com/ms/?/leeds/large/1921-13SL_D/en"""
"""Ambassador Graphic Wrap Bound JournalBook™""","""1921-13-Turquoise""","""1921-13-Black""","""Elevate your brand with this full color, custom journal. Hardcover bound journal with built in elastic closure. Ribbon page marker. Expandable accordion back packet. 80 sheets of cream lined paper. Customizable full cover graphic wrap band and blind deboss included in pricing.""","{""material"":""UltraHyde"",""size"":""8.38\"" H x 5.5\"" W"",""packaging"":""Individual polybag"",""color"":""Turquoise""}","[""Journalbooks""]",,"[96,150,300,450,600]","[""9.73"",""9.33"",""8.95"",""8.55"",""7.92""]",,"[4.752,4.752,4.752,4.752,4.752]","""http://media.pcna.com/ms/?/leeds/large/1921-13TQ_D/en"""
